# LS220 with Mdot = 1e-6
# eps       mAp [MeV]   r [cm]      t_stop [s]  efficiency
1.00000e-13 3.31438e+00 1.65039e+14 4.87499e+03 2.95063e-03
1.00000e-13 3.31438e+00 1.91608e+14 5.66004e+03 2.54148e-03
1.00000e-13 3.31438e+00 2.22454e+14 6.57150e+03 2.18907e-03
1.00000e-13 3.31438e+00 2.58266e+14 7.62960e+03 1.88548e-03
1.00000e-13 3.31438e+00 2.99844e+14 8.85741e+03 1.62386e-03
1.00000e-13 3.31438e+00 3.48114e+14 1.02828e+04 1.39854e-03
1.00000e-13 3.31438e+00 4.04156e+14 1.19377e+04 1.20449e-03
1.00000e-13 3.31438e+00 4.69219e+14 1.38600e+04 1.03741e-03
1.00000e-13 3.31438e+00 5.44757e+14 1.60918e+04 8.93505e-04
1.00000e-13 3.31438e+00 6.32456e+14 1.86830e+04 7.69561e-04
1.00000e-13 3.31438e+00 7.34272e+14 2.16904e+04 6.62740e-04
1.00000e-13 3.31438e+00 8.52480e+14 2.51820e+04 5.70746e-04
1.00000e-13 3.31438e+00 9.89717e+14 2.92357e+04 4.91523e-04
1.00000e-13 3.31438e+00 1.14905e+15 3.39420e+04 4.23269e-04
1.00000e-13 3.31438e+00 1.33403e+15 3.94061e+04 3.64492e-04
1.00000e-13 3.31438e+00 1.54879e+15 4.57498e+04 3.13877e-04
1.00000e-13 3.31438e+00 1.79812e+15 5.31138e+04 2.70256e-04
1.00000e-13 3.31438e+00 2.08760e+15 6.16630e+04 2.32691e-04
1.00000e-13 3.31438e+00 2.42367e+15 7.15882e+04 2.00348e-04
1.00000e-13 3.31438e+00 2.81385e+15 8.31121e+04 1.72475e-04
1.00000e-13 3.31438e+00 3.26684e+15 9.64915e+04 1.48472e-04
1.00000e-13 3.31438e+00 3.79275e+15 1.12025e+05 1.27810e-04
1.00000e-13 3.31438e+00 4.40334e+15 1.30057e+05 1.10007e-04
1.00000e-13 3.31438e+00 5.11221e+15 1.50992e+05 9.46773e-05
1.00000e-13 3.31438e+00 5.93521e+15 1.75298e+05 8.14838e-05
1.00000e-13 3.31438e+00 6.89069e+15 2.03510e+05 7.01012e-05
1.00000e-13 3.31438e+00 8.00000e+15 2.36260e+05 6.02923e-05
1.00000e-13 3.75744e+00 5.00000e+13 1.47499e+03 9.21117e-03
1.00000e-13 3.75744e+00 5.80493e+13 1.71253e+03 7.93406e-03
1.00000e-13 3.75744e+00 6.73944e+13 1.98827e+03 6.83376e-03
1.00000e-13 3.75744e+00 7.82440e+13 2.30831e+03 5.88585e-03
1.00000e-13 3.75744e+00 9.08402e+13 2.67987e+03 5.06936e-03
1.00000e-13 3.75744e+00 1.05464e+14 3.11128e+03 4.36612e-03
1.00000e-13 3.75744e+00 1.22443e+14 3.61221e+03 3.76042e-03
1.00000e-13 3.75744e+00 1.42154e+14 4.19379e+03 3.23875e-03
1.00000e-13 3.75744e+00 1.65039e+14 4.86894e+03 2.78937e-03
1.00000e-13 3.75744e+00 1.91608e+14 5.65254e+03 2.40219e-03
1.00000e-13 3.75744e+00 2.22454e+14 6.56226e+03 2.06876e-03
1.00000e-13 3.75744e+00 2.58266e+14 7.61842e+03 1.78159e-03
1.00000e-13 3.75744e+00 2.99844e+14 8.84478e+03 1.53424e-03
1.00000e-13 3.75744e+00 3.48114e+14 1.02685e+04 1.32124e-03
1.00000e-13 3.75744e+00 4.04156e+14 1.19215e+04 1.13780e-03
1.00000e-13 3.75744e+00 4.69219e+14 1.38409e+04 9.79758e-04
1.00000e-13 3.75744e+00 5.44757e+14 1.60693e+04 8.43673e-04
1.00000e-13 3.75744e+00 6.32456e+14 1.86564e+04 7.26489e-04
1.00000e-13 3.75744e+00 7.34272e+14 2.16639e+04 6.25524e-04
1.00000e-13 3.75744e+00 8.52480e+14 2.51521e+04 5.38592e-04
1.00000e-13 3.75744e+00 9.89717e+14 2.92020e+04 4.63742e-04
1.00000e-13 3.75744e+00 1.14905e+15 3.39009e+04 3.99204e-04
1.00000e-13 3.75744e+00 1.33403e+15 3.93556e+04 3.43639e-04
1.00000e-13 3.75744e+00 1.54879e+15 4.56882e+04 2.95813e-04
1.00000e-13 3.75744e+00 1.79812e+15 5.30416e+04 2.54619e-04
1.00000e-13 3.75744e+00 2.08760e+15 6.15790e+04 2.19159e-04
1.00000e-13 3.75744e+00 2.42367e+15 7.14908e+04 1.88640e-04
1.00000e-13 3.75744e+00 2.81385e+15 8.29987e+04 1.62365e-04
1.00000e-13 3.75744e+00 3.26684e+15 9.63595e+04 1.39738e-04
1.00000e-13 3.75744e+00 3.79275e+15 1.11871e+05 1.20261e-04
1.00000e-13 3.75744e+00 4.40334e+15 1.29876e+05 1.03476e-04
1.00000e-13 3.75744e+00 5.11221e+15 1.50776e+05 8.90174e-05
1.00000e-13 3.75744e+00 5.93521e+15 1.75040e+05 7.65846e-05
1.00000e-13 3.75744e+00 6.89069e+15 2.03214e+05 6.58687e-05
1.00000e-13 3.75744e+00 8.00000e+15 2.35928e+05 5.66496e-05
1.00000e-13 4.25973e+00 5.00000e+13 1.47236e+03 8.55271e-03
1.00000e-13 4.25973e+00 5.80493e+13 1.70936e+03 7.36654e-03
1.00000e-13 4.25973e+00 6.73944e+13 1.98458e+03 6.34508e-03
1.00000e-13 4.25973e+00 7.82440e+13 2.30420e+03 5.46548e-03
1.00000e-13 4.25973e+00 9.08402e+13 2.67531e+03 4.70782e-03
1.00000e-13 4.25973e+00 1.05464e+14 3.10606e+03 4.05501e-03
1.00000e-13 4.25973e+00 1.22443e+14 3.60592e+03 3.49246e-03
1.00000e-13 4.25973e+00 1.42154e+14 4.18621e+03 3.00795e-03
1.00000e-13 4.25973e+00 1.65039e+14 4.85999e+03 2.59069e-03
1.00000e-13 4.25973e+00 1.91608e+14 5.64248e+03 2.23138e-03
1.00000e-13 4.25973e+00 2.22454e+14 6.55096e+03 1.92190e-03
1.00000e-13 4.25973e+00 2.58266e+14 7.60565e+03 1.65532e-03
1.00000e-13 4.25973e+00 2.99844e+14 8.82977e+03 1.42564e-03
1.00000e-13 4.25973e+00 3.48114e+14 1.02509e+04 1.22782e-03
1.00000e-13 4.25973e+00 4.04156e+14 1.19008e+04 1.05746e-03
1.00000e-13 4.25973e+00 4.69219e+14 1.38169e+04 9.10729e-04
1.00000e-13 4.25973e+00 5.44757e+14 1.60415e+04 7.84360e-04
1.00000e-13 4.25973e+00 6.32456e+14 1.86242e+04 6.75524e-04
1.00000e-13 4.25973e+00 7.34272e+14 2.16220e+04 5.81735e-04
1.00000e-13 4.25973e+00 8.52480e+14 2.51025e+04 5.00968e-04
1.00000e-13 4.25973e+00 9.89717e+14 2.91431e+04 4.31414e-04
1.00000e-13 4.25973e+00 1.14905e+15 3.38346e+04 3.71482e-04
1.00000e-13 4.25973e+00 1.33403e+15 3.92814e+04 3.19873e-04
1.00000e-13 4.25973e+00 1.54879e+15 4.56050e+04 2.75434e-04
1.00000e-13 4.25973e+00 1.79812e+15 5.29479e+04 2.37140e-04
1.00000e-13 4.25973e+00 2.08760e+15 6.14734e+04 2.04166e-04
1.00000e-13 4.25973e+00 2.42367e+15 7.13716e+04 1.75776e-04
1.00000e-13 4.25973e+00 2.81385e+15 8.28620e+04 1.51249e-04
1.00000e-13 4.25973e+00 3.26684e+15 9.62016e+04 1.30181e-04
1.00000e-13 4.25973e+00 3.79275e+15 1.11689e+05 1.12048e-04
1.00000e-13 4.25973e+00 4.40334e+15 1.29660e+05 9.64076e-05
1.00000e-13 4.25973e+00 5.11221e+15 1.50517e+05 8.29373e-05
1.00000e-13 4.25973e+00 5.93521e+15 1.74729e+05 7.13494e-05
1.00000e-13 4.25973e+00 6.89069e+15 2.02852e+05 6.13778e-05
1.00000e-13 4.25973e+00 8.00000e+15 2.35514e+05 5.27747e-05
1.00000e-13 4.82916e+00 5.00000e+13 1.46750e+03 7.87734e-03
1.00000e-13 4.82916e+00 5.80493e+13 1.70381e+03 6.78515e-03
1.00000e-13 4.82916e+00 6.73944e+13 1.97813e+03 5.84424e-03
1.00000e-13 4.82916e+00 7.82440e+13 2.29657e+03 5.03364e-03
1.00000e-13 4.82916e+00 9.08402e+13 2.66628e+03 4.33547e-03
1.00000e-13 4.82916e+00 1.05464e+14 3.09551e+03 3.73415e-03
1.00000e-13 4.82916e+00 1.22443e+14 3.59389e+03 3.21622e-03
1.00000e-13 4.82916e+00 1.42154e+14 4.17251e+03 2.77014e-03
1.00000e-13 4.82916e+00 1.65039e+14 4.84428e+03 2.38590e-03
1.00000e-13 4.82916e+00 1.91608e+14 5.62418e+03 2.05491e-03
1.00000e-13 4.82916e+00 2.22454e+14 6.52964e+03 1.76984e-03
1.00000e-13 4.82916e+00 2.58266e+14 7.58081e+03 1.52429e-03
1.00000e-13 4.82916e+00 2.99844e+14 8.80090e+03 1.31272e-03
1.00000e-13 4.82916e+00 3.48114e+14 1.02174e+04 1.13051e-03
1.00000e-13 4.82916e+00 4.04156e+14 1.18618e+04 9.73588e-04
1.00000e-13 4.82916e+00 4.69219e+14 1.37662e+04 8.38407e-04
1.00000e-13 4.82916e+00 5.44757e+14 1.59814e+04 7.21996e-04
1.00000e-13 4.82916e+00 6.32456e+14 1.85532e+04 6.21748e-04
1.00000e-13 4.82916e+00 7.34272e+14 2.15393e+04 5.35396e-04
1.00000e-13 4.82916e+00 8.52480e+14 2.50055e+04 4.61037e-04
1.00000e-13 4.82916e+00 9.89717e+14 2.90288e+04 3.97005e-04
1.00000e-13 4.82916e+00 1.14905e+15 3.36969e+04 3.41814e-04
1.00000e-13 4.82916e+00 1.33403e+15 3.91126e+04 2.94292e-04
1.00000e-13 4.82916e+00 1.54879e+15 4.54563e+04 2.53377e-04
1.00000e-13 4.82916e+00 1.79812e+15 5.27726e+04 2.18111e-04
1.00000e-13 4.82916e+00 2.08760e+15 6.12662e+04 1.87747e-04
1.00000e-13 4.82916e+00 2.42367e+15 7.11268e+04 1.61611e-04
1.00000e-13 4.82916e+00 2.81385e+15 8.25776e+04 1.39089e-04
1.00000e-13 4.82916e+00 3.26684e+15 9.58732e+04 1.19699e-04
1.00000e-13 4.82916e+00 3.79275e+15 1.11310e+05 1.03012e-04
1.00000e-13 4.82916e+00 4.40334e+15 1.29222e+05 8.85427e-05
1.00000e-13 4.82916e+00 5.11221e+15 1.50012e+05 7.61429e-05
1.00000e-13 4.82916e+00 5.93521e+15 1.74147e+05 6.54756e-05
1.00000e-13 4.82916e+00 6.89069e+15 2.02172e+05 5.63697e-05
1.00000e-13 4.82916e+00 8.00000e+15 2.34711e+05 4.84539e-05
1.00000e-13 5.47472e+00 5.00000e+13 1.46274e+03 7.23815e-03
1.00000e-13 5.47472e+00 5.80493e+13 1.69819e+03 6.23402e-03
1.00000e-13 5.47472e+00 6.73944e+13 1.97158e+03 5.36920e-03
1.00000e-13 5.47472e+00 7.82440e+13 2.28902e+03 4.62436e-03
1.00000e-13 5.47472e+00 9.08402e+13 2.65758e+03 3.98285e-03
1.00000e-13 5.47472e+00 1.05464e+14 3.08541e+03 3.43021e-03
1.00000e-13 5.47472e+00 1.22443e+14 3.58195e+03 2.95405e-03
1.00000e-13 5.47472e+00 1.42154e+14 4.15841e+03 2.54399e-03
1.00000e-13 5.47472e+00 1.65039e+14 4.82766e+03 2.19083e-03
1.00000e-13 5.47472e+00 1.91608e+14 5.60473e+03 1.88662e-03
1.00000e-13 5.47472e+00 2.22454e+14 6.50688e+03 1.62466e-03
1.00000e-13 5.47472e+00 2.58266e+14 7.55428e+03 1.39905e-03
1.00000e-13 5.47472e+00 2.99844e+14 8.77047e+03 1.20471e-03
1.00000e-13 5.47472e+00 3.48114e+14 1.01793e+04 1.03736e-03
1.00000e-13 5.47472e+00 4.04156e+14 1.18183e+04 8.93247e-04
1.00000e-13 5.47472e+00 4.69219e+14 1.37207e+04 7.69051e-04
1.00000e-13 5.47472e+00 5.44757e+14 1.59293e+04 6.62124e-04
1.00000e-13 5.47472e+00 6.32456e+14 1.84935e+04 5.70064e-04
1.00000e-13 5.47472e+00 7.34272e+14 2.14707e+04 4.90361e-04
1.00000e-13 5.47472e+00 8.52480e+14 2.49272e+04 4.22147e-04
1.00000e-13 5.47472e+00 9.89717e+14 2.89401e+04 3.63424e-04
1.00000e-13 5.47472e+00 1.14905e+15 3.36116e+04 3.12828e-04
1.00000e-13 5.47472e+00 1.33403e+15 3.90223e+04 2.69275e-04
1.00000e-13 5.47472e+00 1.54879e+15 4.53040e+04 2.31786e-04
1.00000e-13 5.47472e+00 1.79812e+15 5.25961e+04 1.99517e-04
1.00000e-13 5.47472e+00 2.08760e+15 6.10618e+04 1.71728e-04
1.00000e-13 5.47472e+00 2.42367e+15 7.08906e+04 1.47803e-04
1.00000e-13 5.47472e+00 2.81385e+15 8.22986e+04 1.27177e-04
1.00000e-13 5.47472e+00 3.26684e+15 9.55420e+04 1.09419e-04
1.00000e-13 5.47472e+00 3.79275e+15 1.10919e+05 9.41413e-05
1.00000e-13 5.47472e+00 4.40334e+15 1.28718e+05 8.09678e-05
1.00000e-13 5.47472e+00 5.11221e+15 1.49428e+05 6.96263e-05
1.00000e-13 5.47472e+00 5.93521e+15 1.73472e+05 5.98520e-05
1.00000e-13 5.47472e+00 6.89069e+15 2.01386e+05 5.14444e-05
1.00000e-13 5.47472e+00 8.00000e+15 2.33794e+05 4.42038e-05
1.00000e-13 6.20657e+00 5.00000e+13 1.45810e+03 6.58567e-03
1.00000e-13 6.20657e+00 5.80493e+13 1.69291e+03 5.67265e-03
1.00000e-13 6.20657e+00 6.73944e+13 1.96548e+03 4.88599e-03
1.00000e-13 6.20657e+00 7.82440e+13 2.28184e+03 4.20818e-03
1.00000e-13 6.20657e+00 9.08402e+13 2.64912e+03 3.62440e-03
1.00000e-13 6.20657e+00 1.05464e+14 3.07556e+03 3.12165e-03
1.00000e-13 6.20657e+00 1.22443e+14 3.57072e+03 2.68869e-03
1.00000e-13 6.20657e+00 1.42154e+14 4.14559e+03 2.31579e-03
1.00000e-13 6.20657e+00 1.65039e+14 4.81298e+03 1.99456e-03
1.00000e-13 6.20657e+00 1.91608e+14 5.58764e+03 1.71781e-03
1.00000e-13 6.20657e+00 2.22454e+14 6.48699e+03 1.47946e-03
1.00000e-13 6.20657e+00 2.58266e+14 7.53115e+03 1.27418e-03
1.00000e-13 6.20657e+00 2.99844e+14 8.74364e+03 1.09738e-03
1.00000e-13 6.20657e+00 3.48114e+14 1.01513e+04 9.45109e-04
1.00000e-13 6.20657e+00 4.04156e+14 1.17856e+04 8.13962e-04
1.00000e-13 6.20657e+00 4.69219e+14 1.36825e+04 7.00944e-04
1.00000e-13 6.20657e+00 5.44757e+14 1.58846e+04 6.03618e-04
1.00000e-13 6.20657e+00 6.32456e+14 1.84412e+04 5.19805e-04
1.00000e-13 6.20657e+00 7.34272e+14 2.14095e+04 4.47578e-04
1.00000e-13 6.20657e+00 8.52480e+14 2.48556e+04 3.85387e-04
1.00000e-13 6.20657e+00 9.89717e+14 2.88565e+04 3.31838e-04
1.00000e-13 6.20657e+00 1.14905e+15 3.35014e+04 2.85686e-04
1.00000e-13 6.20657e+00 1.33403e+15 3.88939e+04 2.45950e-04
1.00000e-13 6.20657e+00 1.54879e+15 4.51545e+04 2.11741e-04
1.00000e-13 6.20657e+00 1.79812e+15 5.24216e+04 1.82244e-04
1.00000e-13 6.20657e+00 2.08760e+15 6.08582e+04 1.57102e-04
1.00000e-13 6.20657e+00 2.42367e+15 7.06528e+04 1.35199e-04
1.00000e-13 6.20657e+00 2.81385e+15 8.20215e+04 1.16306e-04
1.00000e-13 6.20657e+00 3.26684e+15 9.52193e+04 1.00043e-04
1.00000e-13 6.20657e+00 3.79275e+15 1.10542e+05 8.60552e-05
1.00000e-13 6.20657e+00 4.40334e+15 1.28299e+05 7.39875e-05
1.00000e-13 6.20657e+00 5.11221e+15 1.48941e+05 6.35983e-05
1.00000e-13 6.20657e+00 5.93521e+15 1.72905e+05 5.46692e-05
1.00000e-13 6.20657e+00 6.89069e+15 2.00722e+05 4.69657e-05
1.00000e-13 6.20657e+00 8.00000e+15 2.33014e+05 4.03318e-05
1.00000e-13 7.03625e+00 5.00000e+13 1.45348e+03 6.16248e-03
1.00000e-13 7.03625e+00 5.80493e+13 1.68751e+03 5.30763e-03
1.00000e-13 7.03625e+00 6.73944e+13 1.95919e+03 4.57114e-03
1.00000e-13 7.03625e+00 7.82440e+13 2.27454e+03 3.93661e-03
1.00000e-13 7.03625e+00 9.08402e+13 2.64065e+03 3.39016e-03
1.00000e-13 7.03625e+00 1.05464e+14 3.06572e+03 2.91952e-03
1.00000e-13 7.03625e+00 1.22443e+14 3.55926e+03 2.51414e-03
1.00000e-13 7.03625e+00 1.42154e+14 4.13226e+03 2.16506e-03
1.00000e-13 7.03625e+00 1.65039e+14 4.79756e+03 1.86440e-03
1.00000e-13 7.03625e+00 1.91608e+14 5.57012e+03 1.60542e-03
1.00000e-13 7.03625e+00 2.22454e+14 6.46708e+03 1.38241e-03
1.00000e-13 7.03625e+00 2.58266e+14 7.50743e+03 1.19032e-03
1.00000e-13 7.03625e+00 2.99844e+14 8.71558e+03 1.02473e-03
1.00000e-13 7.03625e+00 3.48114e+14 1.01181e+04 8.82122e-04
1.00000e-13 7.03625e+00 4.04156e+14 1.17463e+04 7.59578e-04
1.00000e-13 7.03625e+00 4.69219e+14 1.36364e+04 6.54034e-04
1.00000e-13 7.03625e+00 5.44757e+14 1.58354e+04 5.62953e-04
1.00000e-13 7.03625e+00 6.32456e+14 1.83849e+04 4.84540e-04
1.00000e-13 7.03625e+00 7.34272e+14 2.13455e+04 4.17059e-04
1.00000e-13 7.03625e+00 8.52480e+14 2.47828e+04 3.58993e-04
1.00000e-13 7.03625e+00 9.89717e+14 2.87748e+04 3.08998e-04
1.00000e-13 7.03625e+00 1.14905e+15 3.34060e+04 2.65907e-04
1.00000e-13 7.03625e+00 1.33403e+15 3.87823e+04 2.28810e-04
1.00000e-13 7.03625e+00 1.54879e+15 4.50230e+04 1.96896e-04
1.00000e-13 7.03625e+00 1.79812e+15 5.22708e+04 1.69410e-04
1.00000e-13 7.03625e+00 2.08760e+15 6.06860e+04 1.45786e-04
1.00000e-13 7.03625e+00 2.42367e+15 7.04563e+04 1.25437e-04
1.00000e-13 7.03625e+00 2.81385e+15 8.17970e+04 1.07890e-04
1.00000e-13 7.03625e+00 3.26684e+15 9.49625e+04 9.28078e-05
1.00000e-13 7.03625e+00 3.79275e+15 1.10247e+05 7.98091e-05
1.00000e-13 7.03625e+00 4.40334e+15 1.27986e+05 6.85973e-05
1.00000e-13 7.03625e+00 5.11221e+15 1.48575e+05 5.89465e-05
1.00000e-13 7.03625e+00 5.93521e+15 1.72479e+05 5.06546e-05
1.00000e-13 7.03625e+00 6.89069e+15 2.00201e+05 4.34967e-05
1.00000e-13 7.03625e+00 8.00000e+15 2.32382e+05 3.73323e-05
1.00000e-13 7.97685e+00 5.00000e+13 1.44994e+03 5.61714e-03
1.00000e-13 7.97685e+00 5.80493e+13 1.68341e+03 4.83822e-03
1.00000e-13 7.97685e+00 6.73944e+13 1.95448e+03 4.16725e-03
1.00000e-13 7.97685e+00 7.82440e+13 2.26917e+03 3.58927e-03
1.00000e-13 7.97685e+00 9.08402e+13 2.63454e+03 3.09145e-03
1.00000e-13 7.97685e+00 1.05464e+14 3.05868e+03 2.66261e-03
1.00000e-13 7.97685e+00 1.22443e+14 3.55098e+03 2.29317e-03
1.00000e-13 7.97685e+00 1.42154e+14 4.12253e+03 1.97498e-03
1.00000e-13 7.97685e+00 1.65039e+14 4.78611e+03 1.70093e-03
1.00000e-13 7.97685e+00 1.91608e+14 5.55660e+03 1.46486e-03
1.00000e-13 7.97685e+00 2.22454e+14 6.45113e+03 1.26163e-03
1.00000e-13 7.97685e+00 2.58266e+14 7.48964e+03 1.08652e-03
1.00000e-13 7.97685e+00 2.99844e+14 8.69521e+03 9.35642e-04
1.00000e-13 7.97685e+00 3.48114e+14 1.00948e+04 8.05719e-04
1.00000e-13 7.97685e+00 4.04156e+14 1.17198e+04 6.93830e-04
1.00000e-13 7.97685e+00 4.69219e+14 1.35971e+04 5.97429e-04
1.00000e-13 7.97685e+00 5.44757e+14 1.57861e+04 5.14421e-04
1.00000e-13 7.97685e+00 6.32456e+14 1.83275e+04 4.42946e-04
1.00000e-13 7.97685e+00 7.34272e+14 2.13158e+04 3.81316e-04
1.00000e-13 7.97685e+00 8.52480e+14 2.47376e+04 3.28261e-04
1.00000e-13 7.97685e+00 9.89717e+14 2.87117e+04 2.82588e-04
1.00000e-13 7.97685e+00 1.14905e+15 3.33263e+04 2.43217e-04
1.00000e-13 7.97685e+00 1.33403e+15 3.86848e+04 2.09329e-04
1.00000e-13 7.97685e+00 1.54879e+15 4.49066e+04 1.80163e-04
1.00000e-13 7.97685e+00 1.79812e+15 5.21293e+04 1.55010e-04
1.00000e-13 7.97685e+00 2.08760e+15 6.05153e+04 1.33361e-04
1.00000e-13 7.97685e+00 2.42367e+15 7.02517e+04 1.14737e-04
1.00000e-13 7.97685e+00 2.81385e+15 8.15558e+04 9.86676e-05
1.00000e-13 7.97685e+00 3.26684e+15 9.46807e+04 8.48372e-05
1.00000e-13 7.97685e+00 3.79275e+15 1.09920e+05 7.29459e-05
1.00000e-13 7.97685e+00 4.40334e+15 1.27598e+05 6.26745e-05
1.00000e-13 7.97685e+00 5.11221e+15 1.48115e+05 5.38307e-05
1.00000e-13 7.97685e+00 5.93521e+15 1.71872e+05 4.62356e-05
1.00000e-13 7.97685e+00 6.89069e+15 1.99475e+05 3.96787e-05
1.00000e-13 7.97685e+00 8.00000e+15 2.31508e+05 3.40315e-05
1.00000e-13 9.04319e+00 5.00000e+13 1.44277e+03 5.02343e-03
1.00000e-13 9.04319e+00 5.80493e+13 1.67497e+03 4.32650e-03
1.00000e-13 9.04319e+00 6.73944e+13 1.94460e+03 3.72630e-03
1.00000e-13 9.04319e+00 7.82440e+13 2.25769e+03 3.20940e-03
1.00000e-13 9.04319e+00 9.08402e+13 2.62119e+03 2.76421e-03
1.00000e-13 9.04319e+00 1.05464e+14 3.04323e+03 2.38074e-03
1.00000e-13 9.04319e+00 1.22443e+14 3.53325e+03 2.05042e-03
1.00000e-13 9.04319e+00 1.42154e+14 4.10218e+03 1.76593e-03
1.00000e-13 9.04319e+00 1.65039e+14 4.76264e+03 1.52086e-03
1.00000e-13 9.04319e+00 1.91608e+14 5.52921e+03 1.30971e-03
1.00000e-13 9.04319e+00 2.22454e+14 6.41916e+03 1.12787e-03
1.00000e-13 9.04319e+00 2.58266e+14 7.45244e+03 9.71269e-04
1.00000e-13 9.04319e+00 2.99844e+14 8.65246e+03 8.36381e-04
1.00000e-13 9.04319e+00 3.48114e+14 1.00457e+04 7.20227e-04
1.00000e-13 9.04319e+00 4.04156e+14 1.16632e+04 6.20190e-04
1.00000e-13 9.04319e+00 4.69219e+14 1.35400e+04 5.33944e-04
1.00000e-13 9.04319e+00 5.44757e+14 1.57188e+04 4.59692e-04
1.00000e-13 9.04319e+00 6.32456e+14 1.82483e+04 3.95765e-04
1.00000e-13 9.04319e+00 7.34272e+14 2.11857e+04 3.40678e-04
1.00000e-13 9.04319e+00 8.52480e+14 2.45959e+04 2.93258e-04
1.00000e-13 9.04319e+00 9.89717e+14 2.85365e+04 2.52439e-04
1.00000e-13 9.04319e+00 1.14905e+15 3.31369e+04 2.17251e-04
1.00000e-13 9.04319e+00 1.33403e+15 3.84771e+04 1.86965e-04
1.00000e-13 9.04319e+00 1.54879e+15 4.46766e+04 1.60901e-04
1.00000e-13 9.04319e+00 1.79812e+15 5.18709e+04 1.38408e-04
1.00000e-13 9.04319e+00 2.08760e+15 6.02222e+04 1.19050e-04
1.00000e-13 9.04319e+00 2.42367e+15 6.99174e+04 1.02400e-04
1.00000e-13 9.04319e+00 2.81385e+15 8.11695e+04 8.80267e-05
1.00000e-13 9.04319e+00 3.26684e+15 9.42347e+04 7.56573e-05
1.00000e-13 9.04319e+00 3.79275e+15 1.09396e+05 6.50268e-05
1.00000e-13 9.04319e+00 4.40334e+15 1.26992e+05 5.58468e-05
1.00000e-13 9.04319e+00 5.11221e+15 1.47417e+05 4.79458e-05
1.00000e-13 9.04319e+00 5.93521e+15 1.71112e+05 4.11234e-05
1.00000e-13 9.04319e+00 6.89069e+15 1.98658e+05 3.52669e-05
1.00000e-13 9.04319e+00 8.00000e+15 2.30604e+05 3.02277e-05
1.00000e-13 1.02521e+01 5.00000e+13 1.43604e+03 4.38332e-03
1.00000e-13 1.02521e+01 5.80493e+13 1.66724e+03 3.77496e-03
1.00000e-13 1.02521e+01 6.73944e+13 1.93567e+03 3.25091e-03
1.00000e-13 1.02521e+01 7.82440e+13 2.24729e+03 2.79947e-03
1.00000e-13 1.02521e+01 9.08402e+13 2.60909e+03 2.41072e-03
1.00000e-13 1.02521e+01 1.05464e+14 3.02917e+03 2.07590e-03
1.00000e-13 1.02521e+01 1.22443e+14 3.51698e+03 1.78749e-03
1.00000e-13 1.02521e+01 1.42154e+14 4.08335e+03 1.53916e-03
1.00000e-13 1.02521e+01 1.65039e+14 4.74082e+03 1.32525e-03
1.00000e-13 1.02521e+01 1.91608e+14 5.50377e+03 1.14088e-03
1.00000e-13 1.02521e+01 2.22454e+14 6.38952e+03 9.82173e-04
1.00000e-13 1.02521e+01 2.58266e+14 7.41785e+03 8.45524e-04
1.00000e-13 1.02521e+01 2.99844e+14 8.61195e+03 7.27816e-04
1.00000e-13 1.02521e+01 3.48114e+14 9.99832e+03 6.26497e-04
1.00000e-13 1.02521e+01 4.04156e+14 1.16078e+04 5.39273e-04
1.00000e-13 1.02521e+01 4.69219e+14 1.34761e+04 4.64140e-04
1.00000e-13 1.02521e+01 5.44757e+14 1.56452e+04 3.99472e-04
1.00000e-13 1.02521e+01 6.32456e+14 1.81635e+04 3.43817e-04
1.00000e-13 1.02521e+01 7.34272e+14 2.10871e+04 2.95884e-04
1.00000e-13 1.02521e+01 8.52480e+14 2.44814e+04 2.54634e-04
1.00000e-13 1.02521e+01 9.89717e+14 2.84223e+04 2.19136e-04
1.00000e-13 1.02521e+01 1.14905e+15 3.29972e+04 1.88548e-04
1.00000e-13 1.02521e+01 1.33403e+15 3.83067e+04 1.62228e-04
1.00000e-13 1.02521e+01 1.54879e+15 4.44751e+04 1.39583e-04
1.00000e-13 1.02521e+01 1.79812e+15 5.16335e+04 1.20051e-04
1.00000e-13 1.02521e+01 2.08760e+15 5.99441e+04 1.03246e-04
1.00000e-13 1.02521e+01 2.42367e+15 6.95927e+04 8.87933e-05
1.00000e-13 1.02521e+01 2.81385e+15 8.07904e+04 7.63142e-05
1.00000e-13 1.02521e+01 3.26684e+15 9.37891e+04 6.55763e-05
1.00000e-13 1.02521e+01 3.79275e+15 1.08880e+05 5.63499e-05
1.00000e-13 1.02521e+01 4.40334e+15 1.26392e+05 4.83797e-05
1.00000e-13 1.02521e+01 5.11221e+15 1.46719e+05 4.15203e-05
1.00000e-13 1.02521e+01 5.93521e+15 1.70318e+05 3.56346e-05
1.00000e-13 1.02521e+01 6.89069e+15 1.97697e+05 3.04942e-05
1.00000e-13 1.02521e+01 8.00000e+15 2.29479e+05 2.61461e-05
1.00000e-13 1.16225e+01 5.00000e+13 1.42949e+03 3.78488e-03
1.00000e-13 1.16225e+01 5.80493e+13 1.65966e+03 3.25998e-03
1.00000e-13 1.16225e+01 6.73944e+13 1.92686e+03 2.80780e-03
1.00000e-13 1.16225e+01 7.82440e+13 2.23702e+03 2.41828e-03
1.00000e-13 1.16225e+01 9.08402e+13 2.59712e+03 2.08279e-03
1.00000e-13 1.16225e+01 1.05464e+14 3.01518e+03 1.79382e-03
